doc_id,doc_date,doc_source,doc_title
17656,2016-11-03,PowerLine,Hillary Can’t Stop Lying
17968,2016-11-03,PowerLine,Analyze this
18014,2016-11-03,Politico Magazine,A Trump Tower Goes Bust in Canada
18015,2016-11-03,Politico Magazine,Portrait of a Clinton West Wing
18016,2016-11-03,Politico Magazine,Portrait of a Trump West Wing
18017,2016-11-03,Politico Magazine,The Congresswoman Who Paved the Way For Hillary Clinton
18024,2016-11-03,PowerLine,"Gun Control, Circa 1780"
18025,2016-11-03,PowerLine,Is there a conservative case for voting for Hillary?
18026,2016-11-03,PowerLine,Report: State Dept. Emails On Anthony Weiner’s Laptop
18027,2016-11-03,PowerLine,The Bill Clinton-Loretta Lynch meeting — even worse than we thought
18028,2016-11-03,PowerLine,I’ve Found My Candidate!
18304,2016-11-04,Politico Magazine,David Duke’s Last Stand
18489,2016-11-04,Politico Magazine,What It Took
18568,2016-11-04,PowerLine,Obama vouches for Ma Clinton
18569,2016-11-04,PowerLine,Thoughts from the ammo line
18638,2016-11-04,PowerLine,The Stretch Drive (9)
18939,2016-11-04,PowerLine,David Brock: “Bats**t Crazy”
18968,2016-11-04,PowerLine,Is Virginia in play?
18969,2016-11-04,PowerLine,Rolling Stone Loses
18970,2016-11-04,PowerLine,Hillary sent classified information to Chelsea
19108,2016-11-05,PowerLine,The Week in Pictures: Richard Milhous Hillary Edition
19115,2016-11-05,PowerLine,Loretta Lynch’s DOJ Brings the FBI to Heel
19116,2016-11-05,PowerLine,Clinton Foundation accepted $1 million without telling Clinton State Department
19117,2016-11-05,PowerLine,Sentencing the “Minnesota men”
19118,2016-11-05,PowerLine,Bret Baier corrects
19119,2016-11-05,PowerLine,From the mixed-up files of Ms. Neera Tanden
19217,2016-11-05,PowerLine,Report: Democrats on the front foot in Nevada
19309,2016-11-05,Politico Magazine,The Undecided
19310,2016-11-05,Politico Magazine,How Trump Took Over the Media By Fighting It
19356,2016-11-05,Politico Magazine,The 155 Craziest Things Trump Said This Election
19357,2016-11-05,Politico Magazine,Donald Trump’s Final Weekend on the 2016 Campaign Trail
19358,2016-11-05,Politico Magazine,Hillary’s Final Campaign Weekend of 2016 (with Beyoncé & Jay Z)
19382,2016-11-06,PowerLine,The Anthony Weiner of the South may be Richmond’s next mayor
19383,2016-11-06,PowerLine,Minnesota Up For Grabs? Trump and Pence Are Coming
19384,2016-11-06,PowerLine,Upcoming Events
19530,2016-11-06,Politico Magazine,Steve Brodner’s Campaign 2016
19531,2016-11-06,Politico Magazine,Hillary’s Biggest Secret: What Will Bill Do as First Laddie?
19532,2016-11-06,Politico Magazine,What Hillary Sees On the Closing Days on the Campaign Trail
19554,2016-11-06,PowerLine,Sunday morning coming down
19590,2016-11-06,PowerLine,Sunday Afternoon Ramping Up
19591,2016-11-06,PowerLine,The Left’s Impulse to Bully Is Universal
19592,2016-11-06,PowerLine,Analyze this
19600,2016-11-06,Politico Magazine,The Dean of the Anti-Clinton Complex
19601,2016-11-06,Politico Magazine,Why Penn Won’t Talk About Donald Trump
19698,2016-11-06,Politico Magazine,Why Some Intellectuals Are Breaking for Trump
19718,2016-11-06,PowerLine,Enthusiasm Gap [Updated]
19719,2016-11-06,PowerLine,Top Dems Knew Hillary’s Illegal Server Could Be Fatal
19760,2016-11-06,PowerLine,Comey Won’t Recommend Prosecution. So What?
19761,2016-11-06,PowerLine,Sanders supporter to Hillary rally: Don’t vote for her
19762,2016-11-06,PowerLine,Comey stands by his decision not to prosecute Clinton
19807,2016-11-07,Politico Magazine,How the Harry Reid Machine May Have Killed Trump’s Chances
19808,2016-11-07,Politico Magazine,How a Quarter-Century-Old Crime Became a Big Election Story in 2016
19809,2016-11-07,Politico Magazine,Clinton vs. Trump: The America They’d Build
19827,2016-11-07,PowerLine,Is Donald Trump a conventional thinker?
20042,2016-11-07,PowerLine,The downside of corruption
20064,2016-11-07,Politico Magazine,They Always Wanted Trump
20158,2016-11-07,Politico Magazine,"‘Oh Man, I Guess We’ve Won This Thing’"
20176,2016-11-07,PowerLine,Standing up to the Campus Left
20177,2016-11-07,PowerLine,Behind the Trump/NeverTrump intellectual divide
20178,2016-11-07,PowerLine,Your Pre-Election Diversion
20369,2016-11-07,PowerLine,Hayward unbound
20419,2016-11-07,Politico Magazine,Why Is the Most Groundbreaking Senate Race Ever So Uninspiring?
20420,2016-11-07,Politico Magazine,The 320 Europeans Out to Protect America’s Elections
20434,2016-11-07,PowerLine,"Academic Absurdity of the Week: Cynthia McKinney, PhD??"
20435,2016-11-07,PowerLine,Dispatches from the Failed State of Venezuela
20436,2016-11-07,PowerLine,"Democratic National Committee, Research Arm of the Washington Post"
20437,2016-11-07,PowerLine,Things Are Getting Weird
20438,2016-11-07,PowerLine,Mop secret
20608,2016-11-07,PowerLine,Is Hillary Clinton a conventional thinker?
20609,2016-11-07,PowerLine,The Times Does History and Geography
20622,2016-11-07,Politico Magazine,Campaigning in Ohio With Hillary’s College Pal
20623,2016-11-07,Politico Magazine,What It’s Like to Vote After Prison
20624,2016-11-07,Politico Magazine,Hillary and Trump's Final Full Day of the 2016 Campaign
20634,2016-11-08,PowerLine,Did The Democrats Help Trump?
20635,2016-11-08,PowerLine,Operation to retake Raqqa begins
20636,2016-11-08,PowerLine,Closing Arguments for Open Minds
20825,2016-11-08,PowerLine,The Gaga & gag factor
20843,2016-11-08,Politico Magazine,How Will the World Change After the Election?
20844,2016-11-08,Politico Magazine,Apocalypse Now: Survivalists Dig in for November 9
20889,2016-11-08,PowerLine,“Stronger together” under Hillary Clinton?  I don’t think so
21039,2016-11-08,Politico Magazine,What We Saw on the Last Weekend of the 2016 Campaign
21060,2016-11-08,Politico Magazine,The Accidental Celebrities of 2016
21071,2016-11-08,PowerLine,This Year’s Election In One Cartoon
21072,2016-11-08,PowerLine,Follow Tonight’s Returns at Power Line Live
21205,2016-11-08,PowerLine,Republicans will retain control of the House
21206,2016-11-08,PowerLine,Rubio wins Florida; Young leads Bayh in Indiana [Jeb congratulates Marco] [UPDATED]
21207,2016-11-08,PowerLine,Mast out to early lead [UPDATED:  MAST WINS]
21208,2016-11-08,PowerLine,Special Post-Election VIP Event Tomorrow
21209,2016-11-08,PowerLine,What could be worse than this interminable campaign?
21442,2016-11-09,PowerLine,"Clinton’s path to victory is improbable, to say the least"
21443,2016-11-09,PowerLine,Dems hold Harry Reid’s seat
21444,2016-11-09,PowerLine,House (and Toomey) update [UPDATED]
21445,2016-11-09,PowerLine,Trump on the brink
21446,2016-11-09,PowerLine,“Rocky” Clinton
21542,2016-11-09,PowerLine,House update:  Dem gains slight; Issa squeaking through
21543,2016-11-09,PowerLine,Slate Goes Ape
21544,2016-11-09,PowerLine,The Great Liberal Freakout
21545,2016-11-09,PowerLine,More Fun at Krugman’s Expense
21546,2016-11-09,PowerLine,"Krugman Freaks Out, Vows to Keep Fighting"
21586,2016-11-11,Politico Magazine,America’s Most ‘Anti’ Election Ever
21588,2016-11-11,Politico Magazine,What Was Hillary Clinton’s Real Downfall? Complacency
21589,2016-11-11,Politico Magazine,Voters Gone Wild: the Story of Election 2016
21590,2016-11-11,Politico Magazine,What Drove the Trumpquake
21591,2016-11-11,Politico Magazine,Scenes From the Trump Hotel
21592,2016-11-11,Politico Magazine,Trump Was Not a Media Fail
21593,2016-11-11,Politico Magazine,Inside the Loss Clinton Saw Coming
21930,2016-11-11,PowerLine,A defining election?
21931,2016-11-11,PowerLine,Media Alert
21932,2016-11-11,PowerLine,The GOP: America’s Party
21933,2016-11-11,PowerLine,Freakout In Minneapolis
21934,2016-11-11,PowerLine,"Civil War on the Left, Part 31"
22214,2016-11-12,PowerLine,More Election Notes
22215,2016-11-12,PowerLine,Early Returns on Trump’s Appointments Are Good
22216,2016-11-12,PowerLine,Freakout at the YWCA
22217,2016-11-12,PowerLine,From Ellison to Obama and back
22218,2016-11-12,PowerLine,The Week in Pictures: The Epic Trumpening Special Double Edition
22240,2016-11-12,Politico Magazine,The Black Swan President
22241,2016-11-12,Politico Magazine,‘He Was Surprised as Anyone'
22558,2016-11-13,PowerLine,Re-Run: Is Trump Our Charles De Gaulle?
22559,2016-11-13,PowerLine,Freakout at Whitman College
22560,2016-11-13,PowerLine,Sunday morning coming down
22593,2016-11-13,Politico Magazine,How President Trump Could Reshape the Supreme Court—and the Country
22698,2016-11-14,PowerLine,Princeton Election Consortium: Clinton had a 99 percent probability of winning [With Comment by John]
22699,2016-11-14,PowerLine,"Democrats:  Vicious, Violent, Anti-Democratic"
22700,2016-11-14,PowerLine,Cluelessness Runs Deep
22701,2016-11-14,PowerLine,A song for you
23142,2016-11-15,Politico Magazine,Why Wall Street Is Suddenly in Love with Trump
23143,2016-11-15,Politico Magazine,Will America Now Have a Pravda?
23144,2016-11-15,Politico Magazine,Five Reasons for Liberals to Have Hope
23145,2016-11-15,Politico Magazine,Inside Trump’s Stunning Upset Victory
23167,2016-11-15,PowerLine,Trump’s first appointees
23168,2016-11-15,PowerLine,CAIR’s man in LA tweets
23169,2016-11-15,PowerLine,The Ellison angle
23170,2016-11-15,PowerLine,Reporters Spin Furiously Against Trump
23171,2016-11-15,PowerLine,After the Iran deal
23360,2016-11-15,Politico Magazine,The Resurgence of the Republicans?
23361,2016-11-15,Politico Magazine,Why Women Rejected Hillary
23451,2016-11-15,Politico Magazine,Why Donald Trump Needs to Take a Salary
23452,2016-11-15,Politico Magazine,The Trouble With the Electoral College
23453,2016-11-15,Politico Magazine,How Turnout-Only Politics Gave Us the 2016 Campaign—And a Historic Polling Upset
23611,2016-11-15,PowerLine,"The Dogs Are Barking, But the Caravan?"
23612,2016-11-15,PowerLine,Voting for Trump as a “hate crime”
23661,2016-11-16,PowerLine,"A good man leaves the Trump transition team (no, not Chris Christie)"
23730,2016-11-16,PowerLine,Ellison meets his people
23850,2016-11-16,PowerLine,Freakout at the UC system
23934,2016-11-16,Politico Magazine,Trump Could Face a Nuclear Decision Soon
24043,2016-11-16,PowerLine,"Trump Goes Out to Dinner, Press Has Hissy Fit"
24044,2016-11-16,PowerLine,How Students and Professors Respond to Real Adversity
24157,2016-11-16,PowerLine,Hallelujah! Remy for the Win!
24298,2016-11-16,Politico Magazine,Trade Secrets From the Predictors Who Called a Trump Victory
24330,2016-11-16,PowerLine,Ten years on the Ellison case
24331,2016-11-16,PowerLine,The Transgender Tragedy
24332,2016-11-16,PowerLine,What should the lame duck Congress do?
24400,2016-11-17,PowerLine,Hitler Learns Hillary Lost
24401,2016-11-17,PowerLine,The myth of Hillary Clinton’s competence
24544,2016-11-17,PowerLine,Freakout at Miami U. (Ohio)
24617,2016-11-17,PowerLine,Freakout among the talking heads
24618,2016-11-17,PowerLine,Sentencing the “Minnesota men” (3)
24709,2016-11-17,PowerLine,The Hazards of the Trump Transition
24710,2016-11-17,PowerLine,Schumer identifies common ground with Trump
25286,2016-11-22,Politico Magazine,Trump’s Misguided Flirtation with Keynesianism
25288,2016-11-22,Politico Magazine,How the Left Created Trump
25289,2016-11-22,Politico Magazine,Team Trump’s Message: The Clash of Civilizations Is Back
25294,2016-11-22,Politico Magazine,What Trump Voters Want Now
25295,2016-11-22,Politico Magazine,America’s First All-Renewable-Energy City
25296,2016-11-22,Politico Magazine,"‘My Language Is My Language, But I’m a Vermonter’"
25297,2016-11-22,Politico Magazine,From Dumping Ground to Locavore Heaven
25298,2016-11-22,PowerLine,Got Dem Post-Election Blues?
25299,2016-11-22,PowerLine,No Splitters
25300,2016-11-22,PowerLine,Did Pence want to be booed?
25301,2016-11-22,PowerLine,The trouble with Keith Ellison
25302,2016-11-22,PowerLine,CRB: Immigration’s hidden costs
25556,2016-11-23,PowerLine,Memo to Trump: Stop Disavowing!
25557,2016-11-23,PowerLine,"Civil War on the Left, Part 32"
25558,2016-11-23,Politico Magazine,15 Trump Flip-Flops in 15 Days
25753,2016-11-23,Politico Magazine,Giuliani Took Money From a Group That Killed Americans. Does Trump Care?
25754,2016-11-23,Politico Magazine,"The Making of the President, 2016"
25755,2016-11-23,PowerLine,Liberals Are Losing Their Minds
25756,2016-11-23,PowerLine,The Ellison deflection
25757,2016-11-23,PowerLine,CRB: Voice of civilization
26124,2016-11-23,PowerLine,Democrats Prepare to Enjoy the Holidays
26125,2016-11-23,PowerLine,Spice Wars
26126,2016-11-23,PowerLine,It’s Nikki Haley for U.N. Ambassador
26162,2016-11-24,PowerLine,Freakout at Vassar College
26163,2016-11-24,PowerLine,Happy Thanksgiving
26164,2016-11-24,Politico Magazine,Why Turkey Is Salivating for President Trump
26165,2016-11-24,Politico Magazine,What Today’s Democrats Can Learn From Tip O’Neill’s Reagan Strategy
26166,2016-11-24,Politico Magazine,The Real Legacy in Jeopardy Under the New Congress? LBJ’s.
26306,2016-11-24,PowerLine,Thanksgiving Day in Pictures
26307,2016-11-24,PowerLine,Return of The Committee to Horsewhip…
26459,2016-11-24,PowerLine,Trump’s Appointments Continue to Impress
26584,2016-11-25,Politico Magazine,Donald Trump and the Rise of Alt-Reality Media
26585,2016-11-25,Politico Magazine,"How Trump, With No Mandate, Could Change Washington More Than Reagan Did"
26586,2016-11-25,Politico Magazine,Steve Bannon’s First Pick For President
26587,2016-11-25,Politico Magazine,When Obama Was New to the White House
26588,2016-11-25,PowerLine,Videos of the Week: Just Because
26589,2016-11-25,PowerLine,What happened in Minnesota
26590,2016-11-25,PowerLine,Fashion Freakout
26591,2016-11-25,PowerLine,Thoughts from the ammo line
26797,2016-11-25,PowerLine,Medical Journal Freakout
26798,2016-11-25,PowerLine,One More Thanksgiving Cartoon
26918,2016-11-26,PowerLine,Only the wrong survive
26919,2016-11-26,PowerLine,The Week in Pictures: Black Friday/Saturday Edition
26920,2016-11-26,PowerLine,Fidel Castro finally dies
26921,2016-11-26,PowerLine,Wheels Within Wheels
26922,2016-11-27,PowerLine,Castro wanted nuclear war [UPDATED]
26923,2016-11-27,PowerLine,Dems’ smear campaign against Sessions likely to backfire
26924,2016-11-27,PowerLine,News for DC Readers
26925,2016-11-27,PowerLine,Russia freakout
26926,2016-11-27,PowerLine,Recount Freakout [with comment by Paul]
27277,2016-11-27,PowerLine,"Moral Clarity, Cartoon Version"
27279,2016-11-27,PowerLine,Moral Imbecile Sweepstakes Goes to Overtime
27281,2016-11-27,PowerLine,#TrudeauEulogies: A selection
27283,2016-11-27,PowerLine,Sunday morning coming down
27337,2016-11-27,PowerLine,Trump on Castro
27338,2016-11-27,PowerLine,13 facts about Fidel Castro
27339,2016-11-27,PowerLine,"Colin Kaepernick, Political Commentator"
27340,2016-11-27,PowerLine,"Donald Trump, Climate Warrior?"
27341,2016-11-27,Politico Magazine,"Fidel Castro, Master Madman"
27444,2016-11-28,PowerLine,Justice Stras remembers his grandfather
27736,2016-11-29,PowerLine,Understanding Barack Obama
27737,2016-11-29,PowerLine,Another Great Trump Appointment
27738,2016-11-29,PowerLine,Understanding Colin Kaepernick
27739,2016-11-29,PowerLine,Attack by Somali immigrant puts 10 in hospital
27740,2016-11-29,PowerLine,Terrorist Attack at Ohio State [Updated]
28020,2016-11-29,PowerLine,An uninspired choice for DOT Secretary
28021,2016-11-29,PowerLine,What happened in Minnesota (3)
28022,2016-11-29,PowerLine,Trump’s synthesis [UPDATED]
28023,2016-11-29,PowerLine,Power Line Beats the NY Times—Again
28180,2016-11-30,Politico Magazine,I Voted for Hillary. And Now I’m Going to Write for Breitbart.
28181,2016-11-30,Politico Magazine,"Memo to Democrats: Look to the Southwest and Southeast, Not Midwest"
28182,2016-11-30,PowerLine,From the penalty box
28183,2016-11-30,PowerLine,Dayton’s stormy Tuesday
28184,2016-11-30,PowerLine,A reservation about Betsy DeVos
28185,2016-11-30,PowerLine,Boycott Frosted Flakes!
28186,2016-11-30,PowerLine,Politico: What If Trump Enforces the Law?!
28543,2016-12-01,PowerLine,Professor watching
28544,2016-12-01,PowerLine,Must the Constitution Protect Flag Burning? [with comment by Paul]
28545,2016-12-01,PowerLine,Is Russia Preparing to Invade Ukraine?
28546,2016-12-01,PowerLine,Investigation confirms absence of wrongdoing in Charlotte shooting
28547,2016-12-01,Politico Magazine,The Anti-Democratic Worldview of Steve Bannon and Peter Thiel
28548,2016-12-01,Politico Magazine,Trump’s Short-Term Carrier Win
28890,2016-12-01,Politico Magazine,The Anxiety Behind America’s Flag Complex
28891,2016-12-01,PowerLine,Kellogg’s: Not too gr-r-reat!
28956,2016-12-02,PowerLine,Trump Appoints Gen. Mattis as Defense Secretary
28957,2016-12-02,PowerLine,Gen. Mattis reportedly tabbed for Secretary of Defense
28958,2016-12-02,PowerLine,"You Are Invited, One Week From Today!"
28959,2016-12-02,PowerLine,One More Positive Effect of Trump’s Win
28960,2016-12-02,PowerLine,Illegal voting and what to do about it [UPDATED]
